-1,11.0
-1,10.0
-1,9.0
-1,9.0
-1,8.0
-1,9.0
-1,10.0
-1,9.0
-1,10.0
-1,9.0
-1,9.0
-1,9.0
-1,10.0
-1,9.0
-1,9.0
-1,10.0
-1,10.0
-1,9.0
-1,10.0
-1,10.0
-1,10.0
-1,9.0
-1,10.0
-1,10.0
-1,9.0
-1,10.0
-1,10.0
-1,10.0
-1,9.0
-1,9.0
-1,10.0
-1,9.0
-1,10.0
-1,8.0
-1,10.0
-1,8.0
-1,8.0
-1,10.0
-1,9.0
-1,10.0
-1,8.0
-1,10.0
-1,8.0
-1,10.0
-1,9.0
-1,9.0
-1,10.0
-1,10.0
-1,9.0
-1,10.0
-1,9.0
-1,10.0
-1,10.0
-1,10.0
-1,10.0
-1,10.0
-1,8.0
-1,9.0
-1,10.0
-1,10.0
-1,10.0
-1,9.0
-1,9.0
-1,10.0
-1,10.0
-1,10.0
-1,10.0
-1,9.0
-1,9.0
-1,8.0
-1,10.0
-1,9.0
-1,10.0
-1,10.0
-1,9.0
-1,9.0
-1,9.0
-1,10.0
-1,9.0
-1,9.0
-1,10.0
-1,8.0
-1,10.0
-1,9.0
-1,9.0
-1,9.0
-1,9.0
-1,10.0
-1,9.0
-1,9.0
-1,9.0
-1,9.0
-1,10.0
-1,10.0
-1,9.0
-1,10.0
-1,9.0
-1,9.0
-1,10.0
-1,9.0
-1,10.0
-1,9.0
-1,9.0
-1,10.0
-1,10.0
-1,10.0
-1,10.0
-1,9.0
-1,10.0
-1,9.0
-1,9.0
-1,9.0
-1,9.0
-1,10.0
-1,9.0
-1,9.0
-1,8.0
-1,9.0
-1,10.0
-1,9.0
-1,10.0
-1,9.0
-1,10.0
-1,10.0
-1,8.0
-1,10.0
-1,10.0
-1,10.0
-1,10.0
-1,8.0
-1,10.0
-1,9.0
-1,9.0
-1,10.0
-1,9.0
-1,8.0
-1,10.0
-1,10.0
-1,9.0
-1,10.0
-1,9.0
-1,11.0
-1,9.0
-1,9.0
-1,10.0
-1,9.0
-1,10.0
-1,9.0
-1,9.0
-1,10.0
-1,9.0
-1,9.0
-1,10.0
-1,10.0
-1,10.0
-1,10.0
-1,10.0
-1,10.0
-1,9.0
-1,10.0
-1,10.0
-1,10.0
-1,9.0
-1,9.0
-1,10.0
-1,9.0
-1,9.0
-1,9.0
-1,9.0
-1,9.0
-1,8.0
-1,9.0
-1,9.0
-1,10.0
-1,8.0
-1,11.0
-1,8.0
-1,9.0
-1,10.0
-1,8.0
-1,9.0
-1,9.0
-1,10.0
-1,9.0
-1,8.0
-1,10.0
-1,8.0
-1,9.0
-1,9.0
-1,9.0
-1,8.0
-1,10.0
-1,11.0
-1,9.0
-1,10.0
-1,9.0
-1,9.0
-1,9.0
-1,10.0
-1,11.0
-1,11.0
-1,9.0
-1,11.0
-1,13.0
-1,11.0
-1,11.0
-1,10.0
-1,10.0
-1,12.0
-1,10.0
-1,9.0
-1,9.0
-1,9.0
-1,9.0
-1,13.0
-1,11.0
-1,9.0
-1,10.0
-1,10.0
-1,10.0
-1,10.0
-1,10.0
-1,10.0
-1,10.0
-1,14.0
-1,10.0
-1,10.0
-1,12.0
-1,12.0
-1,13.0
-1,10.0
-1,12.0
-1,12.0
-1,13.0
-1,12.0
-1,13.0
-1,10.0
-1,12.0
-1,10.0
-1,11.0
-1,12.0
-1,11.0
-1,12.0
-1,10.0
-1,12.0
-1,13.0
-1,11.0
-1,11.0
-1,13.0
-1,11.0
-1,13.0
-1,12.0
-1,11.0
-1,13.0
-1,11.0
-1,11.0
-1,10.0
-1,11.0
-1,11.0
-1,11.0
-1,11.0
-1,11.0
-1,10.0
-1,13.0
-1,12.0
-1,11.0
-1,11.0
-1,11.0
-1,10.0
-1,12.0
-1,12.0
-1,14.0
-1,13.0
-1,13.0
-1,14.0
-1,16.0
-1,14.0
-1,17.0
-1,17.0
-1,18.0
-1,10.0
-1,9.0
-1,10.0
-1,9.0
-1,10.0
-1,11.0
-1,9.0
-1,9.0
-1,22.0
-1,21.0
-1,18.0
-1,16.0
-1,16.0
-1,18.0
-1,16.0
-1,15.0
-1,18.0
-1,18.0
-1,17.0
-1,19.0
-1,18.0
-1,18.0
-1,19.0
-1,17.0
-1,41.0
-1,44.0
-1,58.0
-1,64.0
-1,50.0
-1,32.0
-1,27.0
-1,41.0
-1,25.0
-1,25.0
-1,25.0
-1,24.0
-1,24.0
-1,25.0
-1,35.0
-1,22.0
-1,22.0
-1,34.0
-1,23.0
-1,50.0
-1,148.0
-1,100.0
-1,109.0
-1,109.0
-1,130.0
-1,72.0
-1,122.0
-1,63.0
-1,57.0
-1,68.0
-1,58.0
-1,52.0
-1,56.0
-1,44.0
-1,76.0
-1,45.0
-1,99.0
-1,85.0
-1,115.0
-1,70.0
-1,137.0
-1,160.0
-1,59.0
-1,185.0
-1,75.0
-1,135.0
-1,76.0
-1,51.0
-1,131.0
-1,138.0
-1,74.0
-1,186.0
-1,120.0
-1,131.0
-1,121.0
-1,120.0
-1,135.0
-1,93.0
-1,86.0
-1,120.0
-1,92.0
-1,127.0
-1,101.0
-1,149.0
-1,132.0
-1,125.0
-1,77.0
-1,137.0
-1,70.0
-1,208.0
-1,133.0
-1,117.0
-1,72.0
-1,118.0
-1,67.0
-1,88.0
-1,176.0
-1,147.0
-1,154.0
-1,150.0
-1,156.0
-1,127.0
-1,160.0
-1,140.0
-1,164.0
-1,143.0
-1,189.0
